"","user_id","restaurant_id","rating"
"18209","V0895","R022",3.73
"18210","V0895","R032",6.83
"18211","V0895","R017",6.21
"18212","V0895","R005",5.9
"18213","V0895","R001",6.29
"18214","V0895","R003",6.79
"18215","V0895","R028",4.57
"18216","V0895","R027",4.57
"18217","V0895","R010",5.3
"18218","V0895","R033",7.61
"18219","V0895","R018",4.51
"18220","V0895","R024",4.96
"18221","V0895","R007",7.84
"18222","V0895","R029",4.64
"18223","V0895","R047",4.19
"18224","V0895","R002",6.36
"18225","V0896","R030",3.28
"18226","V0896","R050",2.19
"18227","V0896","R026",2.5
"18228","V0896","R010",6.08
"18229","V0896","R028",3.39
"18230","V0896","R016",4.57
"18231","V0896","R020",3.25
"18232","V0896","R006",3.33
"18233","V0896","R034",3.41
"18234","V0896","R044",5.39
"18235","V0896","R024",5.08
"18236","V0896","R041",5.98
"18237","V0896","R013",2.09
"18238","V0896","R014",2.73
"18239","V0896","R017",4.34
"18240","V0896","R004",4.49
"18241","V0896","R035",4.03
"18242","V0896","R022",3.06
"18243","V0896","R031",4.69
"18244","V0896","R012",4.65
"18245","V0896","R042",2.35
"18246","V0896","R021",3.92
"18247","V0896","R007",4.88
"18248","V0896","R047",3.86
"18249","V0897","R007",4.11
"18250","V0897","R021",3.68
"18251","V0897","R038",1.46
"18252","V0897","R048",1.28
"18253","V0897","R035",4.36
"18254","V0897","R022",1.02
"18255","V0897","R027",4.48
"18256","V0897","R031",4.42
"18257","V0897","R016",3.84
"18258","V0897","R009",1.29
"18259","V0897","R030",2.74
"18260","V0897","R037",2.78
"18261","V0897","R017",2.85
"18262","V0897","R028",2.04
"18263","V0897","R013",2.12
"18264","V0897","R050",3.11
"18265","V0897","R010",2.02
"18266","V0897","R008",4.19
"18267","V0897","R005",2.52
"18268","V0897","R040",3.53
"18269","V0897","R041",2.91
"18270","V0897","R033",2.63
"18271","V0897","R024",3.17
"18272","V0898","R027",4.71
"18273","V0898","R035",4.36
"18274","V0898","R021",2.51
"18275","V0898","R014",2.61
"18276","V0898","R015",2.44
"18277","V0898","R050",3.31
"18278","V0898","R003",4.71
"18279","V0898","R030",3.77
"18280","V0898","R033",4.25
"18281","V0898","R022",4.29
"18282","V0899","R046",4.45
"18283","V0899","R033",5.28
"18284","V0899","R039",1.46
"18285","V0899","R023",4.03
"18286","V0899","R021",3.17
"18287","V0899","R049",3.64
"18288","V0899","R010",2.62
"18289","V0899","R050",5.11
"18290","V0899","R041",3.28
"18291","V0899","R018",4.14
"18292","V0899","R005",3.35
"18293","V0900","R002",4.2
"18294","V0900","R044",4.3
"18295","V0900","R017",4.58
"18296","V0900","R009",4.18
"18297","V0900","R048",3.89
"18298","V0900","R046",2.79
"18299","V0900","R016",3.9
"18300","V0900","R015",2.16
"18301","V0900","R030",3.45
"18302","V0900","R031",4.15
"18303","V0900","R024",3.94
"18304","V0900","R049",4.97
"18305","V0900","R019",3.04
"18306","V0900","R007",3.38
"18307","V0900","R014",4.85
"18308","V0900","R039",1.51
"18309","V0900","R041",4.36
"18310","V0901","R033",1.9
"18311","V0901","R045",1.32
"18312","V0901","R031",1.59
"18313","V0901","R007",3.77
"18314","V0901","R043",3.37
"18315","V0901","R050",4.64
"18316","V0901","R022",0.29
"18317","V0901","R026",4.03
"18318","V0901","R037",2.91
"18319","V0901","R005",1.49
"18320","V0901","R036",2.08
"18321","V0901","R024",2.81
"18322","V0901","R021",2.46
"18323","V0901","R019",0.46
"18324","V0901","R028",2.62
"18325","V0901","R049",5.02
"18326","V0901","R044",1.91
"18327","V0901","R008",1.35
"18328","V0901","R048",1.72
"18329","V0901","R009",2.79
"18330","V0901","R027",3.5
"18331","V0901","R020",3.45
"18332","V0901","R034",1.65
"18333","V0901","R040",2.1
"18334","V0901","R006",3
"18335","V0902","R041",4.43
"18336","V0902","R011",4.55
"18337","V0902","R049",5.22
"18338","V0902","R010",5.8
"18339","V0902","R018",5.36
"18340","V0902","R020",6.27
"18341","V0902","R040",4.87
"18342","V0902","R037",3.14
"18343","V0902","R032",5.28
"18344","V0902","R009",5.04
"18345","V0902","R046",3.29
"18346","V0902","R034",4.45
"18347","V0902","R014",5.03
"18348","V0902","R013",4.82
"18349","V0902","R039",5.57
"18350","V0902","R007",5.54
"18351","V0902","R035",3.29
"18352","V0902","R023",6.12
"18353","V0902","R006",4.74
"18354","V0902","R024",2.97
"18355","V0902","R017",5.75
"18356","V0902","R030",3.56
"18357","V0902","R033",4.77
"18358","V0902","R002",5.73
"18359","V0902","R036",5.3
"18360","V0902","R021",4.04
"18361","V0903","R048",2.23
"18362","V0903","R011",4.18
"18363","V0903","R013",1.85
"18364","V0903","R027",4.66
"18365","V0903","R045",3.62
"18366","V0903","R034",4.23
"18367","V0903","R033",3.39
"18368","V0903","R046",3.53
"18369","V0903","R014",3.76
"18370","V0903","R030",3.54
"18371","V0903","R050",2.75
"18372","V0903","R025",5.22
"18373","V0903","R005",3.49
"18374","V0903","R019",6.17
"18375","V0903","R001",4.7
"18376","V0903","R036",4.56
"18377","V0903","R012",4.47
"18378","V0903","R028",2.92
"18379","V0903","R049",5.09
"18380","V0903","R038",3.18
"18381","V0903","R006",4.07
"18382","V0903","R043",5.08
"18383","V0903","R017",3.19
"18384","V0903","R047",3.53
"18385","V0903","R039",3.29
"18386","V0904","R026",2.6
"18387","V0904","R016",3.48
"18388","V0904","R006",0.86
"18389","V0904","R034",3.16
"18390","V0904","R031",4.01
"18391","V0904","R040",3.2
"18392","V0904","R024",3.89
"18393","V0904","R028",1.78
"18394","V0904","R018",2.29
"18395","V0904","R017",4.42
"18396","V0904","R010",4.26
"18397","V0904","R004",1.78
"18398","V0904","R015",2.79
"18399","V0904","R012",3.72
"18400","V0904","R003",5.02
"18401","V0904","R001",3.71
"18402","V0904","R039",4.78
"18403","V0904","R007",2.62
"18404","V0904","R013",3.81
"18405","V0904","R002",2.38
"18406","V0904","R027",2.74
"18407","V0904","R037",1.31
"18408","V0904","R044",2.77
"18409","V0904","R041",2.9
"18410","V0904","R009",2.7
"18411","V0904","R045",2.47
"18412","V0905","R009",0.73
"18413","V0905","R042",2.17
"18414","V0905","R034",1.95
"18415","V0905","R001",3.78
"18416","V0905","R047",1.15
"18417","V0905","R044",1.97
"18418","V0905","R040",2.84
"18419","V0905","R033",3.72
"18420","V0905","R024",3.84
"18421","V0905","R036",1.55
"18422","V0905","R037",1.88
"18423","V0905","R015",1.66
"18424","V0905","R013",1.38
"18425","V0905","R038",0.23
"18426","V0906","R039",2.97
"18427","V0906","R001",4.32
"18428","V0906","R044",2.72
"18429","V0906","R048",4.44
"18430","V0906","R008",4.28
"18431","V0906","R032",2.53
"18432","V0906","R013",3.44
"18433","V0906","R030",3.76
"18434","V0906","R015",2.58
"18435","V0906","R016",3.6
"18436","V0906","R017",4.18
"18437","V0906","R011",5.7
"18438","V0906","R009",3.2
"18439","V0906","R031",3.54
"18440","V0906","R046",3.43
"18441","V0906","R040",2.04
"18442","V0906","R038",3.39
"18443","V0906","R025",5.17
"18444","V0906","R022",1.4
"18445","V0906","R036",2.75
"18446","V0906","R021",1.65
"18447","V0906","R023",4.9
"18448","V0906","R010",2.52
"18449","V0906","R043",2.93
"18450","V0906","R035",3.12
"18451","V0906","R019",1.64
"18452","V0906","R034",3.17
"18453","V0906","R029",3.97
"18454","V0906","R026",4.69
"18455","V0906","R024",3.13
"18456","V0907","R048",3.03
"18457","V0907","R006",3.69
"18458","V0907","R003",3.31
"18459","V0907","R025",3.39
"18460","V0907","R033",2.63
"18461","V0907","R004",4.47
"18462","V0907","R041",2.14
"18463","V0907","R020",4.73
"18464","V0907","R022",2.74
"18465","V0907","R005",1.9
"18466","V0907","R032",2.38
"18467","V0907","R002",1.62
"18468","V0907","R029",2.42
"18469","V0907","R040",2.66
"18470","V0907","R010",2.57
"18471","V0907","R008",2.99
"18472","V0907","R045",1.15
"18473","V0907","R027",3.85
"18474","V0907","R038",2.5
"18475","V0907","R030",2.44
"18476","V0907","R013",1.5
"18477","V0907","R024",4.07
"18478","V0907","R023",2.61
"18479","V0908","R018",1.11
"18480","V0908","R032",3.4
"18481","V0908","R033",3.58
"18482","V0908","R003",2.38
"18483","V0908","R012",2.11
"18484","V0908","R027",1.86
"18485","V0908","R050",2.88
"18486","V0908","R019",2.81
"18487","V0908","R004",3.03
"18488","V0908","R006",1.06
"18489","V0909","R006",2.5
"18490","V0909","R034",4.89
"18491","V0909","R022",4.6
"18492","V0909","R040",1.65
"18493","V0909","R042",1.96
"18494","V0909","R003",3.98
"18495","V0909","R026",4.5
"18496","V0909","R009",5.27
"18497","V0909","R045",3.81
"18498","V0909","R046",2.27
"18499","V0909","R001",2.98
"18500","V0909","R021",3.8
"18501","V0909","R030",2.85
"18502","V0909","R044",4.39
"18503","V0909","R050",3.45
"18504","V0909","R020",3.06
"18505","V0910","R046",1.74
"18506","V0910","R048",4.65
"18507","V0910","R008",4.9
"18508","V0910","R007",4.63
"18509","V0910","R037",4.86
"18510","V0910","R009",6.33
"18511","V0910","R020",4.39
"18512","V0910","R026",2.6
"18513","V0910","R021",3.31
"18514","V0910","R043",4.16
"18515","V0910","R018",3.12
"18516","V0911","R032",1.98
"18517","V0911","R047",2.46
"18518","V0911","R050",2.95
"18519","V0911","R049",3.51
"18520","V0911","R018",3.86
"18521","V0911","R011",3.45
"18522","V0911","R037",2.53
"18523","V0911","R044",3.15
"18524","V0911","R024",3.29
"18525","V0911","R013",4.81
"18526","V0911","R006",3.62
"18527","V0911","R010",3.92
"18528","V0911","R048",2.67
"18529","V0911","R031",3.93
"18530","V0911","R033",3.65
"18531","V0911","R046",2.7
"18532","V0911","R017",3.37
"18533","V0911","R016",3.44
"18534","V0911","R015",1.49
"18535","V0911","R040",3.02
"18536","V0911","R030",3.36
"18537","V0911","R005",4.91
"18538","V0911","R035",4.01
"18539","V0911","R008",3.64
"18540","V0911","R025",2.4
"18541","V0911","R042",3.67
"18542","V0911","R028",1.59
"18543","V0911","R034",3.01
"18544","V0912","R008",2.13
"18545","V0912","R016",2.31
"18546","V0912","R007",3.88
"18547","V0912","R032",3.04
"18548","V0912","R034",3.53
"18549","V0912","R004",2.66
"18550","V0912","R044",2.66
"18551","V0912","R041",0.7
"18552","V0912","R043",2.31
"18553","V0912","R003",3.54
"18554","V0912","R050",2.95
"18555","V0912","R019",4.66
"18556","V0912","R011",2.32
"18557","V0912","R048",5.41
"18558","V0912","R020",2.4
"18559","V0912","R035",4.33
"18560","V0913","R014",2.25
"18561","V0913","R010",4
"18562","V0913","R035",0.34
"18563","V0913","R023",3.38
"18564","V0913","R027",3.64
"18565","V0913","R028",0.74
"18566","V0913","R030",2.18
"18567","V0913","R033",0.93
"18568","V0913","R042",1.67
"18569","V0913","R031",3.02
"18570","V0913","R037",3.86
"18571","V0913","R020",1.96
"18572","V0913","R025",2.96
"18573","V0913","R015",3.1
"18574","V0913","R018",1.79
"18575","V0913","R008",1.3
"18576","V0913","R012",3.76
"18577","V0913","R038",3.71
"18578","V0913","R001",2.95
"18579","V0913","R029",3.28
"18580","V0913","R007",1.69
"18581","V0913","R026",2.82
"18582","V0913","R024",1.97
"18583","V0913","R036",0.6
"18584","V0913","R022",1.44
"18585","V0914","R033",2.83
"18586","V0914","R047",0.14
"18587","V0914","R010",2.42
"18588","V0914","R046",3.38
"18589","V0914","R014",3.12
"18590","V0914","R006",2.35
"18591","V0914","R008",3.58
"18592","V0914","R012",2.23
"18593","V0914","R013",2.19
"18594","V0914","R030",3.49
"18595","V0914","R043",2.43
"18596","V0914","R025",3.2
"18597","V0914","R050",3.35
"18598","V0914","R026",3.59
"18599","V0914","R019",2.87
"18600","V0914","R024",4.1
"18601","V0914","R005",0.19
"18602","V0914","R048",3.29
"18603","V0914","R027",1.91
"18604","V0914","R041",3.69
"18605","V0914","R038",3.19
"18606","V0914","R036",2.99
"18607","V0914","R042",0.83
"18608","V0914","R022",3.4
"18609","V0914","R029",4.22
"18610","V0914","R031",3.62
"18611","V0915","R040",2.79
"18612","V0915","R041",2.07
"18613","V0915","R032",1.27
"18614","V0915","R046",3.43
"18615","V0915","R039",2.51
"18616","V0915","R025",2.72
"18617","V0915","R002",2.66
"18618","V0915","R038",2.45
"18619","V0915","R042",2.77
"18620","V0915","R020",4.75
"18621","V0915","R001",4.21
"18622","V0915","R030",3.94
"18623","V0915","R009",1.44
"18624","V0915","R007",3.1
"18625","V0915","R037",3.54
"18626","V0915","R029",3.55
"18627","V0915","R043",3.56
"18628","V0915","R015",4.35
"18629","V0915","R028",1.6
"18630","V0915","R003",2.69
"18631","V0915","R050",2.32
"18632","V0915","R016",1.36
"18633","V0915","R005",2.53
"18634","V0916","R038",2.88
"18635","V0916","R049",1.82
"18636","V0916","R032",3.69
"18637","V0916","R009",1.72
"18638","V0916","R021",2.51
"18639","V0916","R047",1.42
"18640","V0916","R016",2.31
"18641","V0916","R003",4.67
"18642","V0916","R043",3.19
"18643","V0916","R014",2.75
"18644","V0916","R033",4.25
"18645","V0916","R037",0
"18646","V0916","R029",1.97
"18647","V0916","R001",4.04
"18648","V0916","R026",3.38
"18649","V0916","R008",4.66
"18650","V0916","R017",4.1
"18651","V0916","R030",2.77
"18652","V0916","R034",2.6
"18653","V0917","R026",3.67
"18654","V0917","R010",4.31
"18655","V0917","R004",3.25
"18656","V0917","R013",2.93
"18657","V0917","R048",5.67
"18658","V0917","R039",2.71
"18659","V0917","R021",4.08
"18660","V0917","R008",4.36
"18661","V0917","R001",4.6
"18662","V0917","R023",3.23
"18663","V0917","R040",3.5
"18664","V0917","R003",2.54
"18665","V0917","R014",2.36
"18666","V0917","R019",3.53
"18667","V0917","R028",2.26
"18668","V0917","R029",2.69
"18669","V0917","R016",1.71
"18670","V0917","R005",5.37
"18671","V0918","R001",2.49
"18672","V0918","R014",2.38
"18673","V0918","R029",3.52
"18674","V0918","R047",2.13
"18675","V0918","R015",0.57
"18676","V0918","R025",2.36
"18677","V0918","R007",5.65
"18678","V0918","R003",4
"18679","V0918","R049",4.69
"18680","V0918","R045",5.46
"18681","V0918","R010",2.63
"18682","V0918","R024",3.47
"18683","V0919","R050",5.9
"18684","V0919","R046",3.64
"18685","V0919","R026",4.56
"18686","V0919","R005",3.29
"18687","V0919","R035",4.3
"18688","V0919","R034",4.31
"18689","V0919","R029",3.73
"18690","V0919","R008",2.38
"18691","V0919","R049",6.41
"18692","V0919","R041",4.51
"18693","V0919","R007",4.16
"18694","V0919","R016",3.56
"18695","V0919","R003",3.3
"18696","V0919","R028",1.92
"18697","V0919","R044",2.45
"18698","V0919","R040",5.79
"18699","V0919","R047",2.48
"18700","V0919","R031",4.69
"18701","V0919","R020",8.18
"18702","V0919","R042",3.93
"18703","V0919","R021",3.1
"18704","V0920","R024",5.38
"18705","V0920","R003",7.35
"18706","V0920","R026",2.7
"18707","V0920","R011",5.74
"18708","V0920","R033",4.7
"18709","V0920","R022",2.71
"18710","V0920","R014",5.5
"18711","V0920","R045",3.7
"18712","V0920","R036",5.19
"18713","V0920","R005",3.57
"18714","V0920","R034",5.73
"18715","V0920","R048",3.93
"18716","V0920","R027",3.92
"18717","V0920","R023",3.19
"18718","V0920","R019",3.02
"18719","V0920","R010",4.37
"18720","V0920","R035",4.7
"18721","V0920","R017",3.95
"18722","V0920","R029",3.06
"18723","V0920","R041",5.03
"18724","V0920","R018",4.36
"18725","V0920","R050",5.4
"18726","V0920","R002",3.91
"18727","V0920","R021",3.54
"18728","V0920","R047",3.73
"18729","V0920","R008",4.62
"18730","V0920","R004",3.98
"18731","V0920","R012",3.81
"18732","V0920","R001",5.26
"18733","V0920","R015",4.41
"18734","V0921","R043",3.19
"18735","V0921","R020",3.67
"18736","V0921","R048",3.46
"18737","V0921","R034",3.68
"18738","V0921","R013",3.1
"18739","V0921","R029",2.7
"18740","V0921","R019",2.43
"18741","V0921","R007",5.32
"18742","V0921","R004",2.09
"18743","V0921","R015",2.01
"18744","V0921","R011",3.48
"18745","V0921","R016",3.7
"18746","V0921","R018",1.42
"18747","V0921","R044",2.36
"18748","V0921","R038",3.8
"18749","V0921","R017",2.61
"18750","V0922","R028",2.59
"18751","V0922","R018",3.39
"18752","V0922","R029",3.97
"18753","V0922","R030",2.21
"18754","V0922","R050",2.9
"18755","V0922","R012",1.8
"18756","V0922","R044",0.69
"18757","V0922","R017",0.99
"18758","V0922","R023",3.53
"18759","V0922","R032",2.69
"18760","V0922","R048",2.46
"18761","V0922","R045",0.81
"18762","V0922","R031",3.54
"18763","V0922","R049",2.27
"18764","V0922","R016",3.99
"18765","V0922","R015",2.57
"18766","V0922","R020",3.1
"18767","V0922","R001",2.59
"18768","V0923","R043",3.53
"18769","V0923","R007",3.03
"18770","V0923","R022",0.45
"18771","V0923","R010",3.46
"18772","V0923","R040",3.58
"18773","V0923","R048",2.36
"18774","V0923","R038",3.14
"18775","V0923","R047",2.57
"18776","V0923","R033",2.67
"18777","V0923","R009",2.95
"18778","V0923","R006",5.55
"18779","V0923","R046",3.67
"18780","V0923","R035",2.29
"18781","V0923","R042",2.66
"18782","V0923","R050",2.13
"18783","V0923","R005",2.29
"18784","V0923","R045",3.96
"18785","V0923","R024",4.08
"18786","V0923","R039",1.14
"18787","V0923","R025",4.56
"18788","V0923","R036",2.35
"18789","V0923","R049",2.5
"18790","V0923","R016",3.83
"18791","V0923","R019",3.34
"18792","V0923","R044",3.56
"18793","V0923","R027",3.45
"18794","V0924","R020",4.06
"18795","V0924","R023",3.69
"18796","V0924","R046",4.56
"18797","V0924","R004",4.88
"18798","V0924","R041",5.11
"18799","V0924","R040",4.33
"18800","V0924","R027",4.47
"18801","V0924","R015",2.9
"18802","V0924","R024",3.48
"18803","V0924","R042",2.67
"18804","V0924","R014",3.78
"18805","V0924","R016",4.74
"18806","V0924","R028",4.57
"18807","V0924","R018",3.43
"18808","V0924","R013",5.47
"18809","V0924","R039",3.85
"18810","V0924","R032",2.15
"18811","V0924","R002",2.6
"18812","V0924","R017",2.99
"18813","V0924","R030",3.6
"18814","V0924","R005",3.13
"18815","V0924","R043",4.48
"18816","V0924","R034",6.7
"18817","V0924","R008",2.93
"18818","V0924","R019",3.2
"18819","V0925","R017",1.42
"18820","V0925","R041",3.22
"18821","V0925","R048",4.75
"18822","V0925","R013",2.8
"18823","V0925","R022",0.73
"18824","V0925","R032",1.36
"18825","V0925","R009",3.18
"18826","V0925","R043",1.68
"18827","V0925","R021",2.69
"18828","V0925","R050",2.87
"18829","V0925","R012",2.72
"18830","V0925","R047",2.23
"18831","V0925","R033",1.63
"18832","V0925","R027",2.78
"18833","V0925","R040",2.68
"18834","V0925","R025",1.87
"18835","V0925","R045",1.83
"18836","V0925","R034",3.41
"18837","V0925","R019",4.4
"18838","V0925","R046",2.21
"18839","V0926","R005",5.44
"18840","V0926","R040",4.71
"18841","V0926","R021",6.25
"18842","V0926","R020",6.68
"18843","V0926","R004",5.54
"18844","V0926","R041",5.11
"18845","V0926","R019",3.51
"18846","V0926","R003",6.58
"18847","V0926","R042",6.11
"18848","V0926","R008",5.77
"18849","V0926","R044",4.92
"18850","V0926","R018",4.76
"18851","V0926","R009",3.46
"18852","V0926","R011",5.51
"18853","V0926","R031",6.34
"18854","V0927","R015",3.69
"18855","V0927","R025",3.16
"18856","V0927","R007",3.9
"18857","V0927","R005",4.44
"18858","V0927","R043",4.59
"18859","V0927","R039",1.06
"18860","V0927","R036",2.92
"18861","V0927","R024",3.75
"18862","V0927","R003",2.63
"18863","V0927","R045",3.33
"18864","V0927","R029",4.01
"18865","V0927","R001",3.47
"18866","V0927","R040",4.04
"18867","V0927","R009",4.86
"18868","V0927","R022",1
"18869","V0927","R047",2.51
"18870","V0928","R004",6.2
"18871","V0928","R009",4.09
"18872","V0928","R037",5.02
"18873","V0928","R032",5.27
"18874","V0928","R018",4.93
"18875","V0928","R016",3.98
"18876","V0928","R019",4.62
"18877","V0928","R044",4.59
"18878","V0928","R028",3.82
"18879","V0928","R005",2.67
"18880","V0928","R025",2.96
"18881","V0928","R035",5.55
"18882","V0928","R002",4.48
"18883","V0928","R023",5.29
"18884","V0928","R039",4.42
"18885","V0928","R017",2.95
"18886","V0928","R043",3.62
"18887","V0928","R013",4.48
"18888","V0928","R049",4.38
"18889","V0928","R022",1.01
"18890","V0928","R050",4.15
"18891","V0928","R026",4.33
"18892","V0928","R020",3.6
"18893","V0928","R027",2.64
"18894","V0928","R006",3.54
"18895","V0928","R012",3.86
"18896","V0929","R038",5.49
"18897","V0929","R007",2.46
"18898","V0929","R049",2.01
"18899","V0929","R013",2.92
"18900","V0929","R039",4.66
"18901","V0929","R004",4.11
"18902","V0929","R047",1.54
"18903","V0929","R001",3.96
"18904","V0929","R018",2.71
"18905","V0929","R009",2.4
"18906","V0929","R022",1.81
"18907","V0929","R045",0.96
"18908","V0929","R010",3.17
"18909","V0929","R019",3.66
"18910","V0929","R012",3.11
"18911","V0929","R006",3.96
"18912","V0929","R043",4.1
"18913","V0929","R040",2.38
"18914","V0929","R014",2.93
"18915","V0929","R003",2.44
"18916","V0929","R046",2.76
"18917","V0929","R024",3.43
"18918","V0929","R028",2.65
"18919","V0929","R026",3.18
"18920","V0929","R031",4.59
"18921","V0929","R011",4.61
"18922","V0929","R008",2.82
"18923","V0929","R030",1.69
"18924","V0929","R037",1.86
"18925","V0930","R029",2.23
"18926","V0930","R018",3.37
"18927","V0930","R010",4.27
"18928","V0930","R025",3.47
"18929","V0930","R037",3.49
"18930","V0930","R041",3.04
"18931","V0930","R027",4.38
"18932","V0930","R012",4.5
"18933","V0930","R048",3.66
"18934","V0930","R047",3.27
"18935","V0930","R032",1.8
"18936","V0930","R023",1.87
"18937","V0930","R013",2.23
"18938","V0930","R004",3.98
"18939","V0930","R043",0.93
"18940","V0931","R026",2.29
"18941","V0931","R033",3.4
"18942","V0931","R009",4.22
"18943","V0931","R029",4.17
"18944","V0931","R005",2.38
"18945","V0931","R006",5.54
"18946","V0931","R028",3.71
"18947","V0931","R042",4.18
"18948","V0931","R020",3.93
"18949","V0931","R007",2.87
"18950","V0931","R044",5.15
"18951","V0932","R041",3.46
"18952","V0932","R017",3.34
"18953","V0932","R003",4.52
"18954","V0932","R030",1.41
"18955","V0932","R031",4
"18956","V0932","R011",2.7
"18957","V0932","R013",1.95
"18958","V0932","R050",1.97
"18959","V0932","R009",3.12
"18960","V0932","R027",2.38
"18961","V0932","R034",3.8
"18962","V0932","R006",4.05
"18963","V0932","R019",3.85
"18964","V0932","R012",2.79
"18965","V0932","R026",3.04
"18966","V0932","R014",4.19
"18967","V0932","R021",1.97
"18968","V0932","R024",4
"18969","V0932","R025",3.51
"18970","V0932","R046",2.66
"18971","V0932","R016",3.26
"18972","V0933","R039",2.95
"18973","V0933","R022",3.2
"18974","V0933","R031",5.28
"18975","V0933","R014",4.84
"18976","V0933","R005",4.08
"18977","V0933","R015",3.33
"18978","V0933","R043",4.91
"18979","V0933","R023",4.29
"18980","V0933","R035",4.53
"18981","V0933","R032",4.31
"18982","V0933","R050",3.95
"18983","V0933","R016",4.42
"18984","V0933","R025",2.59
"18985","V0933","R003",4.85
"18986","V0933","R046",3.99
"18987","V0933","R024",2.55
"18988","V0933","R018",4.54
"18989","V0933","R012",4.4
"18990","V0933","R004",5.24
"18991","V0933","R041",3.11
"18992","V0933","R020",3.38
"18993","V0933","R033",4.43
"18994","V0933","R044",3.56
"18995","V0933","R001",5.74
"18996","V0933","R047",3.07
"18997","V0933","R021",3.53
"18998","V0933","R027",2.41
"18999","V0933","R049",1.87
"19000","V0933","R048",2.94
"19001","V0933","R030",4.04
"19002","V0934","R038",2.61
"19003","V0934","R003",5.17
"19004","V0934","R009",3.43
"19005","V0934","R033",4.7
"19006","V0934","R041",5.5
"19007","V0934","R020",4.83
"19008","V0934","R011",4.16
"19009","V0934","R037",2.32
"19010","V0934","R044",3.53
"19011","V0934","R013",4.19
"19012","V0934","R043",3.14
"19013","V0934","R001",3.43
"19014","V0934","R012",3.8
"19015","V0934","R029",2.49
"19016","V0934","R022",0.96
"19017","V0934","R016",4.85
"19018","V0934","R025",5.14
"19019","V0934","R021",2.63
"19020","V0934","R040",2.69
"19021","V0934","R035",5.7
"19022","V0934","R046",3.65
"19023","V0934","R008",2.26
"19024","V0934","R047",3.99
"19025","V0934","R023",4.02
"19026","V0934","R027",3.95
"19027","V0934","R024",2.76
"19028","V0934","R050",3.07
"19029","V0934","R014",2.2
"19030","V0934","R036",3.51
"19031","V0935","R011",3.01
"19032","V0935","R035",2.93
"19033","V0935","R043",3.89
"19034","V0935","R016",3.54
"19035","V0935","R013",3.45
"19036","V0935","R045",1.88
"19037","V0935","R017",4.42
"19038","V0935","R032",2.17
"19039","V0935","R049",1.95
"19040","V0935","R050",2.55
"19041","V0935","R026",4.37
"19042","V0935","R006",4.48
"19043","V0935","R048",2.32
"19044","V0935","R020",4.41
"19045","V0935","R002",3.52
"19046","V0935","R005",2.96
"19047","V0936","R015",4.58
"19048","V0936","R025",4.24
"19049","V0936","R009",5.99
"19050","V0936","R022",3.26
"19051","V0936","R031",6.74
"19052","V0936","R027",4.89
"19053","V0936","R042",2.16
"19054","V0936","R007",4.61
"19055","V0936","R049",6.62
"19056","V0936","R034",5.15
"19057","V0936","R047",4.24
"19058","V0936","R013",3.25
"19059","V0936","R050",5.1
"19060","V0936","R044",5.08
"19061","V0936","R003",6.54
"19062","V0936","R005",5.41
"19063","V0936","R046",4.96
"19064","V0936","R040",4.98
"19065","V0936","R004",4.54
"19066","V0936","R041",5.72
"19067","V0936","R029",4.02
"19068","V0936","R012",7.52
"19069","V0936","R019",5.05
"19070","V0936","R035",4.44
"19071","V0936","R036",3.7
"19072","V0936","R002",4.23
"19073","V0936","R033",4.91
"19074","V0936","R024",6.52
"19075","V0937","R023",4.45
"19076","V0937","R037",2.6
"19077","V0937","R011",1.87
"19078","V0937","R042",3.49
"19079","V0937","R001",6.56
"19080","V0937","R010",5.57
"19081","V0937","R031",3.37
"19082","V0937","R007",4.98
"19083","V0937","R013",4.34
"19084","V0937","R050",4.47
"19085","V0938","R029",1.12
"19086","V0938","R031",2.76
"19087","V0938","R040",1.71
"19088","V0938","R004",4.3
"19089","V0938","R032",0.27
"19090","V0938","R048",3.89
"19091","V0938","R018",0.71
"19092","V0938","R028",1.79
"19093","V0938","R045",0.76
"19094","V0938","R005",1.1
"19095","V0938","R009",2.01
"19096","V0938","R027",2.09
"19097","V0938","R011",2.05
"19098","V0938","R020",1.44
"19099","V0938","R046",0.54
"19100","V0938","R044",2.04
"19101","V0938","R049",2.81
"19102","V0938","R038",2.79
"19103","V0938","R012",2.62
"19104","V0938","R017",2.49
"19105","V0938","R035",2.21
"19106","V0938","R007",3.06
"19107","V0938","R014",0.76
"19108","V0938","R008",0.9
"19109","V0938","R042",1.58
"19110","V0938","R023",3.69
"19111","V0938","R015",2.67
"19112","V0938","R006",1.23
"19113","V0938","R037",3.31
"19114","V0939","R037",4.57
"19115","V0939","R005",2.49
"19116","V0939","R014",3.18
"19117","V0939","R017",6
"19118","V0939","R025",5.07
"19119","V0939","R012",5.94
"19120","V0939","R031",4.05
"19121","V0939","R047",3.6
"19122","V0939","R004",3.71
"19123","V0939","R048",2.71
"19124","V0939","R042",5.17
"19125","V0939","R026",4.39
"19126","V0939","R041",2.91
"19127","V0939","R018",5.97
"19128","V0939","R020",4.61
"19129","V0939","R021",4.29
"19130","V0939","R033",3.44
"19131","V0939","R022",2.2
"19132","V0939","R003",4.34
"19133","V0939","R030",4.37
"19134","V0939","R006",3.42
"19135","V0939","R034",3.13
"19136","V0940","R008",2.63
"19137","V0940","R004",2.85
"19138","V0940","R026",4.07
"19139","V0940","R024",3.87
"19140","V0940","R049",2.64
"19141","V0940","R040",3.51
